0,1,2,3,4
0.8068334500808032,0.6363313329339503,0.6065787160045636,0.54272888278817,0.12225822941802995
1.130719813668114,1.5442697858378631,-0.0580606906461822,0.42118582375622937,-1.0529241874882085
1.2577167957574191,1.3054230658701749,0.5092412612826833,-0.04256014430569265,-0.3976127062579976
1.3469554346477024,1.026070084603245,1.0630863020088728,-0.004623611931051218,0.2721042732831302
1.3044237170426272,1.753501968608792,-0.02800686483877031,-0.7226929852743169,-1.1621371032857808
-0.7944820677505373,-0.2551603453695168,-1.1142448171508603,-0.5168079529414867,-0.8172894727625669
1.5647510198209966,0.9659982602813648,1.549500974153988,-1.239382366815707,0.7401054600642785
-1.7151836941571237,-1.6067970811547123,-0.9358654691676904,-0.1780159568220916,0.2168057993271452
-1.5287482405242767,-1.4958046082874208,-0.7455359994037896,0.18983041528536648,0.3126861925265821
-0.7749580152584266,-0.058003795941773566,-1.3525359397226386,0.3542890822772417,-1.155358979747769
-1.5220970497663031,-1.201989929861392,-1.1421628906531165,0.02012637244603342,-0.2277396706424338
1.5567439340296299,0.4846225584441819,2.2046655802336583,-0.7400961659568638,1.6302347573497518
-0.5642684239539649,-1.1046615402028386,0.4938560135414489,1.0170813683683235,1.152152732640408
-0.15349800157931268,-0.3079454208626691,0.14470449126470242,0.6266894196650198,0.3273876094626285
-0.6903414957256281,-0.1918000316614228,-1.0098236977404316,0.7780756518762098,-0.7662859674241679
-1.552200807005051,-1.337632707812396,-1.0090528641841467,1.8480528345993996,-0.02234535196972933
1.4539805575497742,1.3608968385550504,0.7950182628901193,-0.3298530021756301,-0.18153125713627213
1.4836717575380571,0.6703180950949388,1.8110714181054481,-0.389140655437497,1.1626168911386443
0.7662607983804718,0.9996087532242712,0.025935043491245768,-0.7606044283843792,-0.6255348647103262
-0.8076555624607551,-1.3624790006647411,0.4025452945455549,0.4835300842713313,1.2388504612912248
-0.607829908277555,0.05918674444608778,-1.2065413164654841,0.6388989531892763,-1.1026039355831465
-0.9545214202325276,-0.7930953287652985,-0.6615413960472329,-2.9137408689839885,-0.06905003165003151
-0.8875327612469167,-0.479415241527972,-0.9742241470631526,-0.14866319050106713,-0.5483202101628691
-1.3610438415815236,-1.1645863557555631,-0.8963569985988652,-0.2904993925559987,-0.03519264500323035
-0.7420157541203667,-0.07320297294654055,-1.2704560211367355,0.9169886379102296,-1.073102459872294
0.9851126594038968,1.0322034527928408,0.3853310029994742,1.2079635985185773,-0.32967808456122977
0.016470082691192354,0.6921101077417602,-0.9328103817075832,-0.670954219101194,-1.2717184540219522
0.6133543296889605,1.4683664151410558,-0.9092734076573566,0.4357876541498028,-1.7544877491715725
0.35736906221650305,1.1738796306550845,-0.972848074055102,0.14641357261632104,-1.6195397725625889
0.07169800293879271,-0.42449082639480656,0.7234053701947557,-1.8670336315244347,0.9134208501793408
0.13881797036375024,0.6668097203170953,-0.6713182915448032,0.8764135072978423,-1.024661834160686
-0.7919541179132509,-0.2638649930384129,-1.097454404013438,1.6906060495702366,-0.7968333476534825
-2.0038870798540147,-2.5309076546139333,-0.18364786336649808,-0.6031559297550968,1.4797255254452992
-0.1323070804459666,-0.910254315540282,1.0221835756897757,0.15875297842939232,1.492051087395506
-0.3793985050228663,-0.8518635734247175,0.4839267111193825,1.895786115239413,0.9794137329845036
-0.7066240245022705,-1.5491430910885269,0.8491976021495794,0.5588513546229851,1.7538957324010755
1.4433348059526403,1.4896852879242832,0.5960828442618272,-1.976658653166456,-0.4405397142430383
0.10586620070137,-0.4998981767413445,0.8915497129679001,1.5988178839938223,1.1106440907584902
0.6340510678228003,0.04283917381621688,1.1130381074983198,0.08917086946944464,0.9539502698516024
0.7480707608032834,1.3609262637243658,-0.51058477629249,-1.0096483074546707,-1.3331378551683244
-1.8268798807155422,-1.2514353960881277,-1.6370332625584811,0.2308795686739637,-0.6321591271063981
-0.2197044679436223,0.6070380235217487,-1.251206754342978,-0.14313631254924858,-1.4973719613620435
-1.2063590545802516,-0.6616196015770109,-1.3102951473913196,2.3503071653745597,-0.7265571203194158
-0.7621303098695007,-0.3138748331341657,-0.9726928793747864,1.288855131469164,-0.6543497262627814
0.3929853857243451,1.2868180116357402,-1.0641630157812685,-2.047164789300933,-1.7733418347418948
1.113791276209278,0.7488974791816732,1.0176210046106464,0.5962414919779728,0.4117942569898492
-1.1133462740174138,-1.4969497512791887,0.02433309381211821,0.7502785667756265,0.9924804527662776
-1.5879974441384088,-1.0626787065979546,-1.4579358387459207,0.6285413374932989,-0.5966286595899309
0.3559708683075524,0.11273446280938222,0.5014563933585878,-0.17747123013195856,0.3691752469690155
-1.2172071246801603,-0.461649148944895,-1.6086750927521971,0.5381783189096226,-1.1194523475504323
1.6113726832634419,1.301076773525835,1.169367888274579,-1.163284206908305,0.1874613345065996
-0.1939510610984065,0.5473503262842307,-1.1205037953353478,0.7858749866582819,-1.3433701070947917
-0.2658665806774739,-0.7562914474289743,0.560884843398478,-0.6970468992312511,0.9852992722344804
-1.5540104905977752,-0.7849630113445036,-1.7815995459816878,0.5021483973682822,-1.0622556092947455
-1.5054444435155003,-1.422359582310333,-0.8046562182498678,-0.15091642594042948,0.21289892930937568
-1.2331421063456276,-0.75593730874866,-1.228559348689175,0.20322027091456946,-0.5932827628081907
0.1982723776241184,0.8588828346248624,-0.8286841757498951,-0.07583998898312211,-1.2880550098773111
0.08117902947257181,-0.3822548559537384,0.6821567181006422,1.0337481959585524,0.849641132585246
0.3056544755024425,0.6376818954649287,-0.3222186569580753,-0.4971790361033369,-0.6978495763667478
1.5336364131714824,1.3527999244480229,0.9536089249519564,1.1260913052363166,-0.03639657164720832
-1.0733588523301814,-0.6775001446896647,-1.0422123119426152,-0.4877489831026321,-0.4797975491801598
-0.09407881969834632,-0.8151354124772201,0.9605003020104224,-0.3702464384054381,1.3759440506379859
0.7706237582013483,0.2532811485637764,1.072734930657407,0.5119298508351492,0.7818952699369129
0.2431014609781053,-0.2303845977344325,0.7702567209564215,0.7206379067042118,0.8288356043999052
0.023070398936624045,0.527703566121941,-0.6917840157753529,-0.7771747675885647,-0.9524801266155442
-0.2948108430927051,-0.2595595664370228,-0.1839928989959828,0.3393532091290336,0.0060788485734915906
-0.3805469322832372,-1.29327792037764,1.0961584480429916,-1.2481266440051424,1.8057532361979187
0.644304281422912,0.1844334312832969,0.9349318041341672,0.06559712959332653,0.7050071502519568
-0.076792186341615,-0.4696259449575049,0.5115951398983049,1.8370184414693842,0.7558743629684115
1.301581504901645,1.143079191459518,0.8163163693080204,1.1832527400593298,-0.021455058456533557
-1.892240031284609,-1.5557342179283045,-1.334395370868109,-1.940159364417721,-0.16783415722851538
-0.40949790032568223,0.4490740063111099,-1.3823722313472322,1.2873505664555591,-1.5105988827893033
-1.1370260401138113,-0.8489278417411229,-0.9213719262978838,1.4848319601218745,-0.2620130842060517
1.507730266525995,1.2104862989216352,1.103766738335743,-0.2555686211076383,0.1883616313538942
-0.2555001801674676,-0.046260040129096035,-0.408156813436104,-0.11337570175771434,-0.3300013393680261
0.6981837824565775,1.0225912792796064,-0.13195848521169384,1.1081693197686369,-0.7797104187799271
0.4162945181272616,0.6521651575479928,-0.1377503802707342,0.19385644318179784,-0.5445368838071906
1.2683185636572387,0.7738423880136901,1.2686972092954774,1.0288393955798878,0.6170713735463019
-0.6787823889888285,-1.4421925514440976,0.7518373870871361,0.9118803162128336,1.5986456265718032
1.3516853827687159,0.9402530688051486,1.191273416219338,-1.5533903750406883,0.4408362197902941
